dia;instituto;turno;candidatura;percentual_pesquisa;margem_pesquisa;qtd_entrevistas;metodologia;ambito;cargo;cenario
10/12/2025;Gerp;1;Ratinho Jr.;8;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
10/12/2025;Gerp;1;Ciro;7;2,24;2000;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Lula;37;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Flávio;23;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Zema;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Renan;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;branco / nulo;15;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;não sabe / não respondeu;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Ratinho Jr.;11;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Aldo Rebelo;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Lula;39;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Flávio;27;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Caiado;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Renan;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;branco / nulo;20;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;não sabe / não respondeu;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Aldo Rebelo;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Lula;39;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Flávio;26;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Zema;6;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Renan;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;branco / nulo;20;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;não sabe / não respondeu;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Aldo Rebelo;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Lula;39;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Flávio;23;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Renan;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;branco / nulo;16;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;não sabe / não respondeu;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Ratinho Jr.;13;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Aldo Rebelo;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Lula;41;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Flávio;23;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Renan;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;branco / nulo;17;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;não sabe / não respondeu;6;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Tarcísio;10;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Aldo Rebelo;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Lula;34;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Flávio;21;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Caiado;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Zema;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Renan;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;branco / nulo;13;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;não sabe / não respondeu;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Ratinho Jr.;12;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Ciro;8;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;1;Aldo Rebelo;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
14/12/2025;Quaest;2;Lula;46;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
14/12/2025;Quaest;2;Flávio;36;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
14/12/2025;Quaest;2;branco / nulo;15;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
14/12/2025;Quaest;2;não sabe / não respondeu;3;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
14/12/2025;Quaest;2;Lula;45;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
14/12/2025;Quaest;2;Tarcísio;35;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
14/12/2025;Quaest;2;branco / nulo;16;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
14/12/2025;Quaest;2;não sabe / não respondeu;4;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
15/12/2025;Atlas;1;Lula;49;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Caiado;8;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Zema;4;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Renan;3;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;branco / nulo;2;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;não sabe / não respondeu;1;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Ratinho Jr.;4;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Michele Bolsonaro;30;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Lula;49;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Caiado;16;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Zema;12;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Renan;4;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;branco / nulo;8;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;não sabe / não respondeu;3;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Ratinho Jr.;9;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Lula;48;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Flávio;29;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Caiado;4;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Zema;3;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Renan;2;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;branco / nulo;2;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;não sabe / não respondeu;1;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Ratinho Jr.;4;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Eduardo Leite;1;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Lula;48;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Flávio;21;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Caiado;4;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Zema;3;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Renan;2;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;branco / nulo;1;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;não sabe / não respondeu;1;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Ratinho Jr.;4;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Tarcísio;15;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Lula;49;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Caiado;6;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Zema;4;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Renan;3;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;branco / nulo;0;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;não sabe / não respondeu;0;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Ratinho Jr.;3;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;1;Tarcísio;28;1;18154;Online;Brasil;Presidente;Primeiro turno
15/12/2025;Atlas;2;Lula;53;1;18158;Online;Brasil;Presidente;Lula vs Flávio
15/12/2025;Atlas;2;Flávio;41;1;18158;Online;Brasil;Presidente;Lula vs Flávio
15/12/2025;Atlas;2;branco / nulo;0;1;18158;Online;Brasil;Presidente;Lula vs Flávio
15/12/2025;Atlas;2;não sabe / não respondeu;6;1;18158;Online;Brasil;Presidente;Lula vs Flávio
15/12/2025;Atlas;2;Lula;49;1;18158;Online;Brasil;Presidente;Lula vs Tarcísio
15/12/2025;Atlas;2;Tarcísio;45;1;18158;Online;Brasil;Presidente;Lula vs Tarcísio
15/12/2025;Atlas;2;branco / nulo;0;1;18158;Online;Brasil;Presidente;Lula vs Tarcísio
15/12/2025;Atlas;2;não sabe / não respondeu;5;1;18158;Online;Brasil;Presidente;Lula vs Tarcísio
22/12/2025;Paraná Pesquisas;1;Lula;36,9;2,2;2038;Presencial;Brasil;Presidente;Primeiro turno
22/12/2025;Paraná Pesquisas;1;Flávio;27,8;2,2;2038;Presencial;Brasil;Presidente;Primeiro turno
22/12/2025;Paraná Pesquisas;1;Caiado;4;2,2;2038;Presencial;Brasil;Presidente;Primeiro turno
22/12/2025;Paraná Pesquisas;1;Zema;1,6;2,2;2038;Presencial;Brasil;Presidente;Primeiro turno
22/12/2025;Paraná Pesquisas;1;Renan;0,6;2,2;2038;Presencial;Brasil;Presidente;Primeiro turno
22/12/2025;Paraná Pesquisas;1;Outros;1,4;2,2;2038;Presencial;Brasil;Presidente;Primeiro turno
22/12/2025;Paraná Pesquisas;1;branco / nulo;10,8;2,2;2038;Presencial;Brasil;Presidente;Primeiro turno
22/12/2025;Paraná Pesquisas;1;Ratinho Jr.;6,5;2,2;2038;Presencial;Brasil;Presidente;Primeiro turno
22/12/2025;Paraná Pesquisas;1;Tarcísio;26,2;2,2;2038;Presencial;Brasil;Presidente;Primeiro turno
22/12/2025;Paraná Pesquisas;1;Michele Bolsonaro;24,4;2,2;2038;Presencial;Brasil;Presidente;Primeiro turno
22/12/2025;Paraná Pesquisas;1;Bolsonaro;31,3;2,2;2038;Presencial;Brasil;Presidente;Primeiro turno
22/12/2025;Paraná Pesquisas;1;Ciro;6,9;2,2;2038;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Lula;38;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Flávio;31;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Caiado;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Renan;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;branco / nulo;14;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;não sabe / não respondeu;8;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Aldo Rebelo;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Lula;39;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Flávio;32;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Zema;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Renan;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;branco / nulo;13;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;não sabe / não respondeu;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Aldo Rebelo;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Lula;37;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Flávio;28;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Renan;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;branco / nulo;13;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;não sabe / não respondeu;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Ratinho Jr.;11;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Aldo Rebelo;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Lula;40;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Flávio;23;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Renan;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;branco / nulo;12;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;não sabe / não respondeu;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Tarcísio;14;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Aldo Rebelo;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Lula;39;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Caiado;5;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Renan;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;branco / nulo;14;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;não sabe / não respondeu;8;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Tarcísio;27;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Aldo Rebelo;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Lula;35;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Flávio;26;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Caiado;4;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Zema;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Renan;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;branco / nulo;12;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;não sabe / não respondeu;8;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Ratinho Jr.;9;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Aldo Rebelo;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Lula;36;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Flávio;23;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Caiado;3;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Zema;2;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Renan;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;branco / nulo;11;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;não sabe / não respondeu;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Ratinho Jr.;7;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Tarcísio;9;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;1;Aldo Rebelo;1;2;2004;Presencial;Brasil;Presidente;Primeiro turno
11/01/2026;Quaest;2;Lula;45;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
11/01/2026;Quaest;2;Flávio;38;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
11/01/2026;Quaest;2;branco / nulo;15;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
11/01/2026;Quaest;2;não sabe / não respondeu;2;2;2004;Presencial;Brasil;Presidente;Lula vs Flávio
11/01/2026;Quaest;2;Lula;44;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
11/01/2026;Quaest;2;Tarcísio;39;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
11/01/2026;Quaest;2;branco / nulo;13;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
11/01/2026;Quaest;2;não sabe / não respondeu;4;2;2004;Presencial;Brasil;Presidente;Lula vs Tarcísio
12/01/2026;Ideia;1;Lula;40,2;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Caiado;5,5;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Renan;0,5;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;branco / nulo;3,6;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;não sabe / não respondeu;11,8;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Tarcísio;32,7;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Aldo Rebelo;0,4;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Lula;39,7;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Flávio;26,5;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Caiado;4,2;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Zema;3,6;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Renan;0,4;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;branco / nulo;7,1;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;não sabe / não respondeu;11,4;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Ratinho Jr.;7;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Aldo Rebelo;0,2;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Lula;39,6;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Flávio;27,6;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Caiado;5,5;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Zema;5,4;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Renan;0,7;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;branco / nulo;5,6;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;não sabe / não respondeu;12,9;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Eduardo Leite;2,8;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Aldo Rebelo;0,2;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Lula;40;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Caiado;4,3;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Zema;3,8;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Renan;0,7;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;branco / nulo;5,9;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;não sabe / não respondeu;10,3;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Ratinho Jr.;6;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Michele Bolsonaro;29;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Aldo Rebelo;0,2;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Lula;40,1;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Caiado;5,1;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Zema;5,8;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Renan;1,3;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;branco / nulo;5,1;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;não sabe / não respondeu;10,3;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Michele Bolsonaro;29,7;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Eduardo Leite;2,5;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;1;Aldo Rebelo;0,3;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
12/01/2026;Ideia;2;Lula;44,4;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Tarcísio
12/01/2026;Ideia;2;Tarcísio;42,1;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Tarcísio
12/01/2026;Ideia;2;branco / nulo;7,2;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Tarcísio
12/01/2026;Ideia;2;não sabe / não respondeu;6,4;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Tarcísio
12/01/2026;Ideia;2;Lula;46,2;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
12/01/2026;Ideia;2;Flávio;36;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
12/01/2026;Ideia;2;branco / nulo;9,8;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
12/01/2026;Ideia;2;não sabe / não respondeu;8;2,2;2000;Telefônica;Brasil;Presidente;Lula vs Flávio
19/01/2026;Futura;1;Lula;36,3;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;Flávio;39,4;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;Caiado;4,9;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;Zema;4,8;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;branco / nulo;11,4;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;Eduardo Leite;3,1;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;Lula;37,5;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;Flávio;35,1;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;Renan;2,7;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;branco / nulo;10;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;Tarcísio;14,8;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;Lula;38;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;Flávio;39,6;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;Renan;2,3;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;branco / nulo;9,2;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;Ratinho Jr.;11;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;Lula;38,7;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;Flávio;43,8;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;Renan;2,8;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;branco / nulo;10,4;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
19/01/2026;Futura;1;Eduardo Leite;4,2;2,2;2000;Telefônica;Brasil;Presidente;Primeiro turno
20/01/2026;Atlas;1;Lula;49;1;5418;Online;Brasil;Presidente;Primeiro turno
20/01/2026;Atlas;1;Caiado;15;1;5418;Online;Brasil;Presidente;Primeiro turno
20/01/2026;Atlas;1;Zema;11;1;5418;Online;Brasil;Presidente;Primeiro turno
